line_no,line,sentiment,label,score
10091,I am quite aware that his money,0,NEGATIVE,0.908527
10092,"is his own, and that my action—is much like an attempt at extortion.",0,NEGATIVE,0.9985858
10093,But you-you don’t know what life is!,0,NEGATIVE,0.9977456
10094,If people don’t learn by,0,NEGATIVE,0.992732
10095,"experience, they never understand.",0,NEGATIVE,0.99681425
10096,They must be taught.,0,NEGATIVE,0.94840825
10097,My intentions,1,POSITIVE,0.98647535
10098,"are perfectly honest; on my conscience he will lose nothing, and I will",1,POSITIVE,0.9998549
10099,pay back the money with interest.,0,NEGATIVE,0.8598768
10100,Added to which he has had the moral,1,POSITIVE,0.9985573
10101,satisfaction of seeing me disgraced.,0,NEGATIVE,0.93611336
10102,What does he want more?,0,NEGATIVE,0.998205
10103,and what,1,POSITIVE,0.9961654
10104,is he good for if he never helps anyone?,0,NEGATIVE,0.92436
10105,Look what he does himself!,1,POSITIVE,0.9988338
10106,"just ask him about his dealings with others, how he deceives people!",0,NEGATIVE,0.94353527
10107,How did he manage to buy this house?,0,NEGATIVE,0.9988854
10108,You may cut off my head if he has,0,NEGATIVE,0.9991732
10109,not let you in for something—and if he is not trying to cheat you,1,POSITIVE,0.9054105
10110,again.,1,POSITIVE,0.9951377
10111,You are smiling.,1,POSITIVE,0.999885
10112,You don’t believe me?,0,NEGATIVE,0.99789214
10113,”,1,POSITIVE,0.9255136
10114,"“It seems to me that all this has nothing to do with your affairs,”",0,NEGATIVE,0.9991903
10115,remarked the prince.,1,POSITIVE,0.9995435
10116,"“I have lain here now for three days,” cried the young man without",0,NEGATIVE,0.9705397
10117,"noticing, “and I have seen a lot!",1,POSITIVE,0.99891436
10118,"Fancy! he suspects his daughter, that",1,POSITIVE,0.98331594
10119,"angel, that orphan, my cousin—he suspects her, and every evening he",1,POSITIVE,0.99349034
10120,"searches her room, to see if she has a lover hidden in it!",0,NEGATIVE,0.98741555
10121,He comes,1,POSITIVE,0.997904
10122,"here too on tiptoe, creeping softly—oh, so softly—and looks under the",0,NEGATIVE,0.59707415
10123,"sofa—my bed, you know.",1,POSITIVE,0.53765875
10124,"He is mad with suspicion, and sees a thief in",0,NEGATIVE,0.9793926
10125,every corner.,1,POSITIVE,0.99390286
10126,He runs about all night long; he was up at least seven,0,NEGATIVE,0.91554564
10127,"times last night, to satisfy himself that the windows and doors were",0,NEGATIVE,0.6885848
10128,"barred, and to peep into the oven.",0,NEGATIVE,0.99674314
10129,That man who appears in court for,1,POSITIVE,0.60711706
10130,"scoundrels, rushes in here in the night and prays, lying prostrate,",0,NEGATIVE,0.93034565
10131,banging his head on the ground by the half-hour—and for whom do you,0,NEGATIVE,0.9997422
10132,think he prays?,0,NEGATIVE,0.99353904
10133,Who are the sinners figuring in his drunken petitions?,0,NEGATIVE,0.99891084
10134,I have heard him with my own ears praying for the repose of the soul of,0,NEGATIVE,0.9675081
10135,the Countess du Barry!,1,POSITIVE,0.9988998
10136,Colia heard it too.,0,NEGATIVE,0.9418431
10137,He is as mad as a March,0,NEGATIVE,0.99942046
10138,hare!,1,POSITIVE,0.9813762
10139,”,1,POSITIVE,0.9255136
10140,"“You hear how he slanders me, prince,” said Lebedeff, almost beside",0,NEGATIVE,0.9865612
10141,himself with rage.,0,NEGATIVE,0.9968839
10142,"“I may be a drunkard, an evil-doer, a thief, but at",0,NEGATIVE,0.9843926
10143,least I can say one thing for myself.,0,NEGATIVE,0.9857471
10144,"He does not know—how should he,",0,NEGATIVE,0.9994442
10145,mocker that he is?,0,NEGATIVE,0.9990346
10146,—that when he came into the world it was I who washed,1,POSITIVE,0.8282032
10147,"him, and dressed him in his swathing-bands, for my sister Anisia had",0,NEGATIVE,0.7402333
10148,"lost her husband, and was in great poverty.",0,NEGATIVE,0.99949276
10149,I was very little better,0,NEGATIVE,0.99949074
10150,"off than she, but I sat up night after night with her, and nursed both",1,POSITIVE,0.9524185
10151,mother and child; I used to go downstairs and steal wood for them from,0,NEGATIVE,0.9575366
10152,the house-porter.,1,POSITIVE,0.9858185
10153,How often did I sing him to sleep when I was half,0,NEGATIVE,0.99697167
10154,dead with hunger!,0,NEGATIVE,0.99234056
10155,"In short, I was more than a father to him, and",1,POSITIVE,0.9854008
10156,now—now he jeers at me!,1,POSITIVE,0.99885345
10157,"Even if I did cross myself, and pray for the",0,NEGATIVE,0.9724778
10158,"repose of the soul of the Comtesse du Barry, what does it matter?",0,NEGATIVE,0.97491807
10159,Three,1,POSITIVE,0.993461
10160,"days ago, for the first time in my life, I read her biography in an",1,POSITIVE,0.9741599
10161,historical dictionary.,1,POSITIVE,0.96013814
10162,Do you know who she was?,0,NEGATIVE,0.9965551
10163,You there!,1,POSITIVE,0.99984276
10164,” addressing,1,POSITIVE,0.99169636
10165,his nephew.,1,POSITIVE,0.9919044
10166,“Speak! do you know?”,1,POSITIVE,0.9561374
10167,"“Of course no one knows anything about her but you,” muttered the young",0,NEGATIVE,0.98323125
10168,man in a would-be jeering tone.,0,NEGATIVE,0.9712181
10169,“She was a Countess who rose from shame to reign like a Queen.,0,NEGATIVE,0.783966
10170,An,1,POSITIVE,0.99264526
10171,"Empress wrote to her, with her own hand, as ‘_Ma chère cousine_.’ At a",0,NEGATIVE,0.95310134
10172,_lever-du-roi_ one morning,0,NEGATIVE,0.96026456
10173,(do you know what a _lever-du-roi_ was?)—a,0,NEGATIVE,0.99823695
10174,"Cardinal, a Papal legate, offered to put on her stockings; a high and",1,POSITIVE,0.9800026
10175,holy person like that looked on it as an honour!,1,POSITIVE,0.998693
10176,Did you know this?,0,NEGATIVE,0.9867986
10177,I,1,POSITIVE,0.9797318
10178,see by your expression that you did not!,0,NEGATIVE,0.6964999
10179,"Well, how did she die?",0,NEGATIVE,0.9955704
10180,Answer!,1,POSITIVE,0.9979808
10181,”,1,POSITIVE,0.9255136
10182,“Oh! do stop—you are too absurd!”,0,NEGATIVE,0.99946874
10183,“This is how she died.,0,NEGATIVE,0.99619067
10184,"After all this honour and glory, after having",1,POSITIVE,0.99958503
10185,"been almost a Queen, she was guillotined by that butcher, Samson.",0,NEGATIVE,0.9940585
10186,She,1,POSITIVE,0.97899735
10187,"was quite innocent, but it had to be done, for the satisfaction of the",0,NEGATIVE,0.98288155
10188,fishwives of Paris.,1,POSITIVE,0.58907634
10189,"She was so terrified, that she did not understand",0,NEGATIVE,0.99961966
10190,what was happening.,1,POSITIVE,0.9932494
10191,"But when Samson seized her head, and pushed her",0,NEGATIVE,0.82753795
10192,"under the knife with his foot, she cried out: ‘Wait a moment! wait a",0,NEGATIVE,0.99595684
10193,"moment, monsieur!",1,POSITIVE,0.9952103
10194,"’ Well, because of that moment of bitter suffering,",0,NEGATIVE,0.9580039
10195,"perhaps the Saviour will pardon her other faults, for one cannot",0,NEGATIVE,0.91213685
10196,imagine a greater agony.,0,NEGATIVE,0.9935978
10197,As I read the story my heart bled for her.,1,POSITIVE,0.9972008
10198,And,1,POSITIVE,0.9708179
10199,"what does it matter to you, little worm, if I implored the Divine mercy",1,POSITIVE,0.9326419
10200,"for her, great sinner as she was, as I said my evening prayer?",1,POSITIVE,0.7192958
10201,I might,1,POSITIVE,0.62704396
10202,have done it because I doubted if anyone had ever crossed himself for,0,NEGATIVE,0.97390133
10203,her sake before.,0,NEGATIVE,0.7557839
10204,It may be that in the other world she will rejoice to,1,POSITIVE,0.97205794
10205,think that a sinner like herself has cried to heaven for the salvation,0,NEGATIVE,0.95798343
10206,of her soul.,1,POSITIVE,0.9990005
10207,Why are you laughing?,0,NEGATIVE,0.7993385
10208,"You believe nothing, atheist!",0,NEGATIVE,0.97711414
10209,And,1,POSITIVE,0.9708179
10210,your story was not even correct!,0,NEGATIVE,0.99976933
10211,If you had listened to what I was,0,NEGATIVE,0.9820482
10212,"saying, you would have heard that I did not only pray for the Comtesse",0,NEGATIVE,0.5313056
10213,du Barry.,1,POSITIVE,0.6148136
10214,"I said, ‘Oh Lord! give rest to the soul of that great sinner,",1,POSITIVE,0.9805017
10215,"the Comtesse du Barry, and to all unhappy ones like her.",0,NEGATIVE,0.94175726
10216,’ You see that,1,POSITIVE,0.9994346
10217,"is quite a different thing, for how many sinners there are, how many",1,POSITIVE,0.74215543
10218,"women, who have passed through the trials of this life, are now",1,POSITIVE,0.9964675
10219,suffering and groaning in purgatory!,0,NEGATIVE,0.9982394
10220,"I prayed for you, too, in spite of",1,POSITIVE,0.97081316
10221,"your insolence and impudence, also for your fellows, as it seems that",0,NEGATIVE,0.88114756
10222,you claim to know how I pray...”,1,POSITIVE,0.96366996
10223,“Oh! that’s enough in all conscience!,1,POSITIVE,0.9956067
10224,"Pray for whom you choose, and the",0,NEGATIVE,0.7306379
10225,devil take them and you!,1,POSITIVE,0.51800454
10226,"We have a scholar here; you did not know that,",0,NEGATIVE,0.8556516
10227,prince?,1,POSITIVE,0.5792365
10228,"” he continued, with a sneer.",0,NEGATIVE,0.9814555
10229,“He reads all sorts of books and,1,POSITIVE,0.9919475
10230,memoirs now.,1,POSITIVE,0.9840658
10231,”,1,POSITIVE,0.9255136
10232,"“At any rate, your uncle has a kind heart,” remarked the prince, who",1,POSITIVE,0.99980336
10233,"really had to force himself to speak to the nephew, so much did he",0,NEGATIVE,0.9880601
10234,dislike him.,0,NEGATIVE,0.9996293
10235,"“Oh, now you are going to praise him!",1,POSITIVE,0.9998171
10236,He will be set up!,1,POSITIVE,0.99973965
10237,He puts his,1,POSITIVE,0.99355936
10238,"hand on his heart, and he is delighted!",1,POSITIVE,0.99988586
10239,I never said he was a man,1,POSITIVE,0.99858105
10240,"without heart, but he is a rascal—that’s the pity of it.",0,NEGATIVE,0.99813277
10241,"And then, he",1,POSITIVE,0.9866815
10242,"is addicted to drink, and his mind is unhinged, like that of most",0,NEGATIVE,0.9749301
10243,people who have taken more than is good for them for years.,0,NEGATIVE,0.94404733
10244,He loves,1,POSITIVE,0.9995931
10245,"his children—oh, I know that well enough!",1,POSITIVE,0.99952435
10246,"He respected my aunt, his",1,POSITIVE,0.99906546
10247,late wife... and he even has a sort of affection for me.,1,POSITIVE,0.9825555
10248,He has,1,POSITIVE,0.99599326
10249,remembered me in his will.,1,POSITIVE,0.99434024
10250,”,1,POSITIVE,0.9255136
10251,“I shall leave you nothing!” exclaimed his uncle angrily.,0,NEGATIVE,0.9978977
10252,"“Listen to me, Lebedeff,” said the prince in a decided voice, turning",1,POSITIVE,0.99890965
10253,his back on the young man.,1,POSITIVE,0.966459
10254,"“I know by experience that when you choose,",1,POSITIVE,0.96822083
10255,you can be business-like...,1,POSITIVE,0.98350024
10256,"I have very little time to spare, and if",0,NEGATIVE,0.9987904
10257,you...,1,POSITIVE,0.99789083
10258,By the way—excuse me—what is your Christian name?,0,NEGATIVE,0.99682117
10259,I have,1,POSITIVE,0.9977321
10260,forgotten it.,0,NEGATIVE,0.9997248
10261,”,1,POSITIVE,0.9255136
10262,“Ti-Ti-Timofey.”,0,NEGATIVE,0.964703
10263,“And?”,0,NEGATIVE,0.9183751
10264,“Lukianovitch.”,1,POSITIVE,0.9743493
10265,Everyone in the room began to laugh.,1,POSITIVE,0.9994935
10266,“He is telling lies!” cried the nephew.,0,NEGATIVE,0.68321246
10267,“Even now he cannot speak the,0,NEGATIVE,0.9935163
10268,truth.,1,POSITIVE,0.9993943
10269,"He is not called Timofey Lukianovitch, prince, but Lukian",0,NEGATIVE,0.7556485
10270,Timofeyovitch.,1,POSITIVE,0.9962083
10271,Now do tell us why you must needs lie about it?,0,NEGATIVE,0.9974189
10272,Lukian,0,NEGATIVE,0.9979684
10273,"or Timofey, it is all the same to you, and what difference can it make",1,POSITIVE,0.9967775
10274,to the prince?,1,POSITIVE,0.9605176
10275,"He tells lies without the least necessity, simply by",1,POSITIVE,0.8803883
10276,"force of habit, I assure you.",1,POSITIVE,0.999016
10277,”,1,POSITIVE,0.9255136
10278,“Is that true?” said the prince impatiently.,0,NEGATIVE,0.98782337
10279,"“My name really is Lukian Timofeyovitch,” acknowledged Lebedeff,",1,POSITIVE,0.91831183
10280,"lowering his eyes, and putting his hand on his heart.",1,POSITIVE,0.99815744
10281,"“Well, for God’s sake, what made you say the other?”",0,NEGATIVE,0.99823195
10282,"“To humble myself,” murmured Lebedeff.",1,POSITIVE,0.99873865
10283,“What on earth do you mean?,0,NEGATIVE,0.98013157
10284,Oh I if only I knew where Colia was at this,0,NEGATIVE,0.99819094
10285,moment!,1,POSITIVE,0.9988965
10286,"” cried the prince, standing up, as if to go.",1,POSITIVE,0.9994486
10287,"“I can tell you all about Colia,” said the young man",0,NEGATIVE,0.9779254
10288,"“Oh! no, no!” said Lebedeff, hurriedly.",0,NEGATIVE,0.9957733
10289,"“Colia spent the night here, and this morning went after his father,",0,NEGATIVE,0.9885765
10290,whom you let out of prison by paying his debts—Heaven only knows why!,0,NEGATIVE,0.92950624
10291,"Yesterday the general promised to come and lodge here, but he did not",0,NEGATIVE,0.97669435
10292,appear.,1,POSITIVE,0.9973428
10293,Most probably he slept at the hotel close by.,0,NEGATIVE,0.9969387
10294,No doubt Colia is,0,NEGATIVE,0.99762344
10295,"there, unless he has gone to Pavlofsk to see the Epanchins.",0,NEGATIVE,0.98783207
10296,He had a,1,POSITIVE,0.9986572
10297,"little money, and was intending to go there yesterday.",0,NEGATIVE,0.977182
10298,He must be,1,POSITIVE,0.93727005
10299,either at the hotel or at Pavlofsk.,1,POSITIVE,0.63253707
10300,”,1,POSITIVE,0.9255136
10301,"“At Pavlofsk! He is at Pavlofsk, undoubtedly!” interrupted Lebedeff....",0,NEGATIVE,0.83248806
10302,“But come—let us go into the garden—we will have coffee there....”,1,POSITIVE,0.98140657
10303,And,1,POSITIVE,0.9708179
10304,"Lebedeff seized the prince’s arm, and led him from the room.",1,POSITIVE,0.9972633
10305,They went,1,POSITIVE,0.9987908
10306,"across the yard, and found themselves in a delightful little garden",1,POSITIVE,0.9998546
10307,"with the trees already in their summer dress of green, thanks to the",1,POSITIVE,0.9996389
10308,unusually fine weather.,1,POSITIVE,0.99978364
10309,Lebedeff invited his guest to sit down on a,1,POSITIVE,0.98913753
10310,"green seat before a table of the same colour fixed in the earth, and",0,NEGATIVE,0.7804955
10311,took a seat facing him.,1,POSITIVE,0.9987348
10312,"In a few minutes the coffee appeared, and the",1,POSITIVE,0.89407444
10313,prince did not refuse it.,1,POSITIVE,0.9991765
10314,"The host kept his eyes fixed on Muishkin,",1,POSITIVE,0.9892238
10315,with an expression of passionate servility.,1,POSITIVE,0.99976367
10316,"“I knew nothing about your home before,” said the prince absently, as",0,NEGATIVE,0.98118967
10317,if he were thinking of something else.,0,NEGATIVE,0.9901551
10318,"“Poor orphans,” began Lebedeff, his face assuming a mournful air, but",0,NEGATIVE,0.9938729
10319,"he stopped short, for the other looked at him inattentively, as if he",0,NEGATIVE,0.99751925
10320,had already forgotten his own remark.,0,NEGATIVE,0.9996278
10321,They waited a few minutes in,0,NEGATIVE,0.98634017
10322,"silence, while Lebedeff sat with his eyes fixed mournfully on the young",0,NEGATIVE,0.7694501
10323,man’s face.,1,POSITIVE,0.9798973
10324,"“Well!” said the latter, at last rousing himself.",1,POSITIVE,0.99928343
10325,“Ah! yes!,1,POSITIVE,0.99933535
10326,You know,1,POSITIVE,0.9976169
10327,"why I came, Lebedeff.",0,NEGATIVE,0.92038435
10328,Your letter brought me.,1,POSITIVE,0.98999244
10329,Speak!,1,POSITIVE,0.9978496
10330,Tell me all about,1,POSITIVE,0.99828666
10331,it.,1,POSITIVE,0.99731785
10332,”,1,POSITIVE,0.9255136
10333,"The clerk, rather confused, tried to say something, hesitated, began to",0,NEGATIVE,0.9981487
10334,"speak, and again stopped.",0,NEGATIVE,0.9937454
10335,The prince looked at him gravely.,1,POSITIVE,0.92342377
10336,"“I think I understand, Lukian Timofeyovitch: you were not sure that I",0,NEGATIVE,0.9983153
10337,should come.,1,POSITIVE,0.99914
10338,You did not think I should start at the first word from,0,NEGATIVE,0.99907666
10339,"you, and you merely wrote to relieve your conscience.",0,NEGATIVE,0.99047756
10340,"However, you see",1,POSITIVE,0.9866928
